Filename,Frente+Umida,Fundo+Intermediaria,Meio+Seca,camendoim6sCenL1
frame09761.png,0.17250071,0.24700457,0.18779746,0.3926973
frame09821.png,0.1726859,0.24707234,0.18775322,0.39248854
frame09931.png,0.17239368,0.24652685,0.1873621,0.39371735
frame09951.png,0.17241624,0.24665679,0.18748307,0.39344397
frame09971.png,0.17261285,0.24711376,0.18782778,0.3924456
frame10041.png,0.17263381,0.24711962,0.18781866,0.39242795
frame10101.png,0.17263235,0.24713439,0.1878346,0.3923987
frame10131.png,0.1726238,0.2471121,0.18781538,0.3924487
frame10151.png,0.1726243,0.24710213,0.18780696,0.3924666
frame10161.png,0.17263694,0.24714565,0.18784073,0.39237666
frame10211.png,0.17263547,0.24714729,0.18784499,0.39237234
frame10261.png,0.17261435,0.24708074,0.1877888,0.39251605
frame10271.png,0.17263234,0.24712986,0.18782772,0.39241004
frame10281.png,0.17263103,0.24712749,0.18782657,0.3924149
frame10331.png,0.1726164,0.24710196,0.18781069,0.39247102
