Filename,Frente+Umida,Fundo+Intermediaria,Meio+Seca,camendoim6sCenL1
frame07951.png,0.13040298,0.14254187,0.19025508,0.5368001
frame08051.png,0.12992947,0.14317934,0.1903778,0.5365133
frame08071.png,0.12983859,0.142626,0.18983954,0.5376959
frame08091.png,0.13076192,0.14363682,0.1911521,0.53444916
frame08181.png,0.13124815,0.14261769,0.1907821,0.5353521
frame08211.png,0.13125685,0.14278688,0.19101468,0.5349416
frame08221.png,0.13133098,0.14296037,0.19122969,0.53447896
frame08281.png,0.13085103,0.14288314,0.19052395,0.5357418
frame08311.png,0.13100152,0.14275312,0.19053178,0.5357136
frame08351.png,0.13073029,0.14209555,0.18952546,0.5376487
frame08361.png,0.13076292,0.14186728,0.18932919,0.5380406
frame08371.png,0.13076065,0.14192785,0.1895238,0.5377877
frame08381.png,0.13085374,0.1421377,0.18977837,0.5372302
frame08401.png,0.13209683,0.14212522,0.19084729,0.5349306
frame08411.png,0.13203102,0.14209843,0.19079342,0.53507715
frame08421.png,0.13194306,0.14188191,0.1904855,0.53568953
frame08651.png,0.13203381,0.1462111,0.19474111,0.5270139
frame08681.png,0.13200054,0.14475253,0.1935486,0.5296983
frame08691.png,0.13199094,0.14469792,0.19347735,0.5298338
frame08711.png,0.13199785,0.14465278,0.19341767,0.52993166
frame08821.png,0.13181785,0.14450541,0.19262014,0.5310566
frame09011.png,0.13250983,0.14600417,0.19465978,0.5268262
frame09021.png,0.13239895,0.14593594,0.19452164,0.52714354
frame09051.png,0.13291958,0.14770384,0.1971467,0.5222299
frame09101.png,0.1309145,0.14603329,0.19362435,0.5294278
frame09111.png,0.1308515,0.14612468,0.19359978,0.5294241
frame09121.png,0.1309227,0.14608471,0.1936476,0.529345
frame09191.png,0.1314316,0.14665085,0.19543679,0.52648073
frame09401.png,0.13182914,0.14576042,0.19342723,0.52898324
frame09431.png,0.13149396,0.14574835,0.19305764,0.5297001
frame09441.png,0.13156602,0.14612447,0.19344728,0.52886224
frame09471.png,0.13155624,0.14740656,0.19546314,0.525574
frame09531.png,0.13208951,0.14661804,0.19463511,0.52665734
frame09551.png,0.13206694,0.14637136,0.19432898,0.5272327
frame09651.png,0.130468,0.14525512,0.19027346,0.5340034
frame09731.png,0.13190627,0.14452057,0.19216809,0.5314051
frame09761.png,0.13040939,0.1421097,0.18834855,0.5391324
frame09821.png,0.1317104,0.14200224,0.18930434,0.5369831
frame09931.png,0.13070074,0.14669538,0.19438665,0.5282172
frame09951.png,0.13117178,0.14552931,0.19327492,0.530024
frame09971.png,0.13183773,0.14558077,0.19351377,0.52906775
frame10041.png,0.13169569,0.14623798,0.19441852,0.52764785
frame10101.png,0.13163438,0.14604788,0.19424437,0.5280734
frame10131.png,0.13171603,0.14630835,0.19454435,0.5274313
frame10151.png,0.13173394,0.14619459,0.1944457,0.52762574
frame10161.png,0.13172215,0.1462007,0.19441476,0.5276624
frame10211.png,0.13161714,0.14601988,0.19420257,0.5281604
frame10261.png,0.13173084,0.14638153,0.19461232,0.52727526
frame10271.png,0.13179986,0.14656197,0.19487837,0.5267598
frame10281.png,0.1316308,0.14600545,0.19417155,0.5281923
frame10331.png,0.13178243,0.14638525,0.19468588,0.52714646
