Filename,Frente+Umida,Fundo+Intermediaria,Meio+Seca,camendoim6sCenL1
frame03621.png,0.14172934,0.21995184,0.19764787,0.440671
frame03691.png,0.14127293,0.21882226,0.19672517,0.44317964
frame03711.png,0.14134188,0.218925,0.19681706,0.44291607
frame03721.png,0.14128931,0.21882893,0.19673628,0.44314545
frame03781.png,0.14156727,0.21950874,0.19728892,0.4416351
frame03811.png,0.14198793,0.220471,0.19806129,0.43947974
frame03831.png,0.14198366,0.22042191,0.19802487,0.43956953
frame04011.png,0.14187053,0.22052191,0.19807544,0.43953213
frame04021.png,0.14186326,0.22050609,0.1980619,0.43956876
frame04041.png,0.14183699,0.22047883,0.19803087,0.4396533
frame04091.png,0.14152136,0.21979475,0.19746266,0.4412212
frame04161.png,0.14143728,0.21957064,0.19728772,0.44170436
frame04201.png,0.14179769,0.22031817,0.1979133,0.43997088
frame04241.png,0.14097634,0.21892983,0.19672139,0.44337246
frame04311.png,0.14091982,0.21889147,0.19667366,0.44351503
frame04531.png,0.14161982,0.21950991,0.19730598,0.44156426
frame04561.png,0.14162326,0.21931991,0.19717239,0.4418844
frame04611.png,0.14204137,0.22072989,0.19826365,0.43896505
frame04661.png,0.14204656,0.2205622,0.1981518,0.43923944
frame04711.png,0.14173602,0.22039495,0.19793655,0.43993244
frame04721.png,0.14171554,0.22034809,0.1978988,0.44003758
frame04731.png,0.141685,0.22029878,0.19785397,0.44016227
frame04741.png,0.14170608,0.22037722,0.19791603,0.4400006
frame04901.png,0.14157401,0.21994595,0.19758612,0.440894
frame04921.png,0.14120129,0.21937047,0.19708052,0.44234774
frame04971.png,0.14175218,0.22045127,0.1979916,0.43980494
frame05031.png,0.14149517,0.21997121,0.19759238,0.44094118
frame05061.png,0.14134504,0.21949016,0.19721848,0.44194627
frame05121.png,0.14100021,0.21902446,0.19679035,0.44318494
frame05191.png,0.1411768,0.21919465,0.196957,0.44267154
frame05221.png,0.1411999,0.21925312,0.19700392,0.44254306
frame05301.png,0.14135519,0.21942231,0.19717556,0.44204685
frame05381.png,0.14137352,0.21935175,0.19711861,0.44215617
frame05401.png,0.1412971,0.21935456,0.19710723,0.4422411
frame05431.png,0.14127749,0.21934581,0.1970949,0.44228178
frame05461.png,0.14160153,0.21946536,0.19727002,0.44166312
frame05481.png,0.14155814,0.21934612,0.197177,0.44191882
frame05491.png,0.14155602,0.21926968,0.19711933,0.44205496
frame05501.png,0.14155205,0.2192585,0.19711006,0.44207945
frame05521.png,0.14153373,0.2192812,0.19711837,0.4420667
frame05551.png,0.14172193,0.21984462,0.19755308,0.4408804
frame05651.png,0.1416741,0.21995914,0.19762504,0.44074172
frame05661.png,0.141681,0.21996915,0.19763419,0.4407157
frame05761.png,0.14161262,0.2198267,0.19751544,0.4410453
frame05821.png,0.14185663,0.22047554,0.19802724,0.43964067
frame05971.png,0.14158525,0.2200206,0.19764096,0.44075325
frame06061.png,0.14138123,0.21957335,0.19727103,0.44177437
frame06071.png,0.14138758,0.21958192,0.19727907,0.44175148
frame06101.png,0.14161965,0.22012971,0.19773746,0.4405132
frame06181.png,0.14138477,0.21945982,0.19719847,0.44195703
frame06211.png,0.14164318,0.22013183,0.1977431,0.44048187
frame06251.png,0.14125508,0.2191148,0.19692124,0.4427089
frame06261.png,0.1412709,0.21914381,0.19694544,0.44263986
frame06271.png,0.14127442,0.2191367,0.19694187,0.442647
frame06341.png,0.14229366,0.22108535,0.19857043,0.43805054
frame06371.png,0.1422694,0.22103085,0.19852725,0.4381725
frame06441.png,0.14182128,0.22005178,0.19773968,0.4403872
frame06451.png,0.14182793,0.22008233,0.19776236,0.4403274
frame06501.png,0.14227363,0.2211438,0.19862755,0.43795502
frame06561.png,0.1419523,0.22040033,0.19800921,0.4396382
frame06791.png,0.14161062,0.21986604,0.19754726,0.44097614
frame06801.png,0.14161402,0.21986209,0.19754577,0.44097808
frame06831.png,0.14206564,0.22032002,0.19798577,0.4396286
frame06841.png,0.14202902,0.22022758,0.19791257,0.4398308
frame06871.png,0.1420023,0.22058946,0.19815086,0.43925738
frame06891.png,0.14202729,0.22064674,0.19819951,0.43912655
frame06961.png,0.14204814,0.22059532,0.19817963,0.4391769
frame06991.png,0.14219323,0.22111695,0.19857983,0.43810996
frame07081.png,0.14154337,0.21969403,0.1974084,0.4413542
frame07131.png,0.14177595,0.22028954,0.19788916,0.44004533
frame07161.png,0.14170942,0.22023748,0.19782902,0.4402241
frame07181.png,0.14164655,0.22014761,0.19774581,0.44046003
frame07191.png,0.14153159,0.21983147,0.19750239,0.44113457
frame07291.png,0.14188023,0.22058792,0.1981217,0.43941012
frame07301.png,0.14194092,0.22064298,0.19817927,0.43923676
frame07391.png,0.14181527,0.22048461,0.19803108,0.439669
frame07431.png,0.14128454,0.21925834,0.19702174,0.44243535
frame07441.png,0.1413198,0.21934748,0.19709358,0.44223925
frame07481.png,0.14172013,0.22019903,0.19781072,0.4402701
frame07501.png,0.14172766,0.2202486,0.19784556,0.4401782
frame07511.png,0.14175043,0.22027378,0.19787107,0.44010475
frame07591.png,0.14153406,0.21980928,0.1974932,0.44116354
frame07741.png,0.14159775,0.21974385,0.19745556,0.44120288
frame07801.png,0.14180265,0.22007917,0.19775322,0.440365
frame07811.png,0.14178504,0.22003232,0.1977156,0.44046703
frame07851.png,0.14184082,0.22002552,0.19772449,0.44040912
frame07931.png,0.1415942,0.2194855,0.19728415,0.44163612
frame07951.png,0.14163888,0.21958183,0.19736162,0.44141763
frame08051.png,0.14183745,0.22001895,0.19769743,0.4404462
frame08071.png,0.14182152,0.21998794,0.19767034,0.44052023
frame08091.png,0.14194733,0.22044711,0.19803666,0.4395689
frame08181.png,0.14170231,0.21994771,0.19762163,0.44072834
frame08211.png,0.14171036,0.21995728,0.19763103,0.44070128
frame08221.png,0.14168519,0.21992151,0.19759972,0.4407936
frame08281.png,0.14164563,0.21995427,0.19761717,0.4407829
frame08311.png,0.14164907,0.21995072,0.19761515,0.44078508
frame08351.png,0.1416577,0.21999806,0.19764242,0.44070184
frame08361.png,0.14163277,0.2199311,0.19758883,0.44084728
frame08371.png,0.1416469,0.21994689,0.19760428,0.44080198
frame08381.png,0.14164236,0.21994667,0.19760299,0.4408079
frame08401.png,0.14173219,0.22008847,0.19773059,0.4404487
frame08411.png,0.14173119,0.2200788,0.19772413,0.4404658
frame08421.png,0.14176336,0.22014444,0.19777824,0.44031405
frame08651.png,0.14145204,0.21962737,0.19734336,0.44157717
frame08681.png,0.14128488,0.21944794,0.19716622,0.44210094
frame08691.png,0.14127532,0.2194164,0.1971409,0.44216734
frame08711.png,0.14128664,0.21944907,0.19716698,0.44209725
frame08821.png,0.14132112,0.21960224,0.19728403,0.4417926
frame09011.png,0.14138721,0.21952428,0.1972559,0.44183254
frame09021.png,0.14140613,0.21956664,0.1972905,0.44173673
frame09051.png,0.14150478,0.21988742,0.19753589,0.44107196
frame09101.png,0.14153408,0.21977945,0.19746944,0.44121698
frame09111.png,0.14150134,0.21971403,0.1974139,0.44137076
frame09121.png,0.14152408,0.21975859,0.19745082,0.4412665
frame09191.png,0.14136493,0.21910866,0.19695908,0.4425673
frame09401.png,0.1414651,0.21924058,0.19707589,0.44221836
frame09431.png,0.14167283,0.2197608,0.19748852,0.44107783
frame09441.png,0.14167994,0.21976146,0.19749159,0.44106704
frame09471.png,0.1418809,0.21996124,0.19768664,0.44047126
frame09531.png,0.14163734,0.2198387,0.19752362,0.44100043
frame09551.png,0.14160179,0.21978807,0.19747856,0.4411316
frame09651.png,0.14179708,0.22018519,0.19782338,0.44019437
frame09731.png,0.14168938,0.21990749,0.19758429,0.44081885
frame09761.png,0.14166273,0.22011752,0.1977281,0.44049168
frame09821.png,0.14177196,0.22023077,0.19783269,0.44016463
frame09931.png,0.14204481,0.2206469,0.1982091,0.43909913
frame09951.png,0.14164773,0.2198243,0.19752601,0.441002
frame09971.png,0.14177942,0.22022633,0.19784579,0.4401484
frame10041.png,0.14171362,0.22015768,0.19777378,0.44035497
frame10101.png,0.14172457,0.22017115,0.1977861,0.44031814
frame10131.png,0.14171915,0.22016776,0.19778216,0.4403309
frame10151.png,0.14171547,0.22015567,0.19777311,0.44035575
frame10161.png,0.14168781,0.22010127,0.19772694,0.44048396
frame10211.png,0.14171487,0.2201497,0.19776773,0.44036773
frame10261.png,0.14169422,0.22012146,0.19774322,0.4404411
frame10271.png,0.14169501,0.22012408,0.1977453,0.44043565
frame10281.png,0.14170206,0.22012548,0.1977482,0.44042423
frame10331.png,0.14170435,0.22013006,0.19775292,0.44041264
