Filename,Frente+Umida,Fundo+Intermediaria,Meio+Seca,camendoim6sCenL1
frame03561.png,0.0747263,0.14914498,0.09861586,0.6775129
frame03621.png,0.077415824,0.15233031,0.1014354,0.66881853
frame03691.png,0.08059615,0.15601225,0.104734614,0.658657
frame03711.png,0.08051851,0.15592341,0.104654506,0.65890354
frame03721.png,0.08045008,0.1558451,0.1045839,0.6591209
frame03781.png,0.07668631,0.15147288,0.10067333,0.67116743
frame03811.png,0.078525014,0.15362473,0.10259032,0.66526
frame03831.png,0.07864952,0.1537693,0.10271964,0.6648615
frame04011.png,0.07650118,0.15125453,0.10047963,0.67176473
frame04021.png,0.0763387,0.15106264,0.10030952,0.67228913
frame04041.png,0.07301497,0.14708294,0.09680742,0.68309474
frame04091.png,0.07176657,0.14556104,0.095480956,0.6871915
frame04161.png,0.06907203,0.142224,0.09259688,0.69610715
frame04201.png,0.07125394,0.14493169,0.09493448,0.6888799
frame04241.png,0.06584304,0.1381281,0.08910178,0.7069271
frame04311.png,0.067838915,0.14067255,0.09126722,0.7002213
frame04531.png,0.07900094,0.15417673,0.10308444,0.6637379
frame04561.png,0.081346065,0.15686741,0.10550719,0.6562793
frame04611.png,0.08099013,0.15646215,0.10514077,0.657407
frame04661.png,0.07962358,0.15489586,0.10372965,0.6617509
frame04711.png,0.078392364,0.15347049,0.10245243,0.66568464
frame04721.png,0.07854336,0.15364599,0.102609366,0.66520125
frame04731.png,0.07845059,0.1535382,0.10251297,0.66549826
frame04741.png,0.0782489,0.15330352,0.10230325,0.6661444
frame04901.png,0.07195735,0.14579459,0.09568405,0.686564
frame04921.png,0.07116605,0.14482357,0.09484072,0.6891697
frame04971.png,0.06990707,0.14326589,0.093493775,0.69333327
frame05031.png,0.068170495,0.14109126,0.09162536,0.69911283
frame05061.png,0.0691376,0.14230606,0.0926674,0.69588894
frame05121.png,0.066231355,0.13862643,0.08952441,0.7056177
frame05191.png,0.066803984,0.13935836,0.09014643,0.7036912
frame05221.png,0.06689173,0.13947019,0.090241626,0.7033965
frame05301.png,0.06933838,0.14255708,0.09288326,0.69522125
frame05381.png,0.07227781,0.1461861,0.0960249,0.6855111
frame05401.png,0.07527744,0.14980315,0.09919587,0.67572343
frame05431.png,0.075293675,0.1498225,0.09921295,0.67567086
frame05461.png,0.07327526,0.14739837,0.0970832,0.68224317
frame05481.png,0.07353714,0.14771508,0.097360425,0.68138736
frame05491.png,0.07365596,0.14785856,0.09748609,0.6809994
frame05501.png,0.07357197,0.14775714,0.09739727,0.68127364
frame05521.png,0.074533604,0.14891417,0.0984128,0.6781394
frame05551.png,0.07648488,0.15123531,0.10046258,0.67181724
frame05651.png,0.073297255,0.14742503,0.0971065,0.6821712
frame05661.png,0.073208615,0.14731768,0.097012624,0.6824611
frame05761.png,0.071898274,0.1457223,0.09562118,0.6867582
frame05821.png,0.070992336,0.14460957,0.09465523,0.68974286
frame05971.png,0.069106475,0.14226712,0.09263392,0.69599247
frame06061.png,0.06908589,0.14224133,0.092611775,0.6960611
frame06071.png,0.06889941,0.14200774,0.09241111,0.69668174
frame06101.png,0.06693152,0.13952091,0.090284795,0.7032628
frame06181.png,0.06642429,0.13887343,0.08973412,0.70496815
frame06211.png,0.07066055,0.1442,0.09430066,0.69083875
frame06251.png,0.069966674,0.14333998,0.093557686,0.6931357
frame06261.png,0.07005699,0.14345218,0.09365448,0.6928364
frame06271.png,0.06999102,0.14337021,0.093583785,0.6930549
frame06341.png,0.07414504,0.14844774,0.0980029,0.6794043
frame06371.png,0.07421819,0.14853564,0.0980801,0.6791661
frame06441.png,0.08230203,0.15795048,0.10648903,0.65325844
frame06451.png,0.08216135,0.15779158,0.10634474,0.65370226
frame06501.png,0.08195741,0.15756094,0.106135435,0.6543462
frame06561.png,0.07721082,0.15208985,0.10122148,0.6694778
frame06791.png,0.08343043,0.1592188,0.10764381,0.649707
frame06801.png,0.083300896,0.15907377,0.10751147,0.6501139
frame06831.png,0.08038608,0.1557718,0.10451783,0.6593243
frame06841.png,0.080400296,0.15578811,0.10453252,0.6592791
frame06871.png,0.07915268,0.15435232,0.10324182,0.66325325
frame06891.png,0.079847045,0.15515311,0.103960864,0.66103894
frame06961.png,0.077466875,0.15239014,0.10148869,0.6686543
frame06991.png,0.07793633,0.1529391,0.10197795,0.6671466
frame07081.png,0.07375563,0.1479788,0.097591475,0.6806742
frame07131.png,0.07757209,0.15251334,0.1015984,0.6683162
frame07161.png,0.075354755,0.14989528,0.099277176,0.6754728
frame07181.png,0.074815035,0.14925113,0.09870933,0.6772245
frame07191.png,0.075092055,0.1495821,0.09900094,0.67632496
frame07291.png,0.07176205,0.14555551,0.09547616,0.6872063
frame07301.png,0.071823195,0.14563039,0.09554124,0.68700516
frame07391.png,0.072046265,0.14590332,0.095778674,0.6862717
frame07431.png,0.07206093,0.14592123,0.09579427,0.68622357
frame07441.png,0.07222841,0.14612581,0.0959724,0.68567336
frame07481.png,0.073366225,0.14750846,0.09717951,0.6819458
frame07501.png,0.07332692,0.14746091,0.097137906,0.6820743
frame07511.png,0.07362128,0.1478167,0.097449414,0.68111265
frame07591.png,0.07046887,0.14396289,0.094095595,0.69147265
frame07741.png,0.07122798,0.14489976,0.094906785,0.68896556
frame07801.png,0.07207474,0.1459381,0.09580896,0.6861782
frame07811.png,0.07217584,0.14606164,0.09591649,0.68584603
frame07851.png,0.074778795,0.14920779,0.09867117,0.6773423
frame07931.png,0.07410581,0.14840053,0.097961456,0.6795322
frame07951.png,0.07425439,0.14857914,0.098118305,0.6790482
frame08051.png,0.07505699,0.14954026,0.09896404,0.67643875
frame08071.png,0.075035185,0.1495142,0.09894109,0.67650956
frame08091.png,0.074710146,0.14912564,0.098598845,0.6775653
frame08181.png,0.07638576,0.15111823,0.10035879,0.6721372
frame08211.png,0.076433934,0.15117517,0.10040923,0.6719817
frame08221.png,0.076233506,0.15093826,0.10019932,0.67262894
frame08281.png,0.0741032,0.14839742,0.097958714,0.67954063
frame08311.png,0.074242644,0.14856505,0.09810592,0.67908645
frame08351.png,0.073826894,0.14806472,0.09766683,0.6804415
frame08361.png,0.0737781,0.1480059,0.097615264,0.6806007
frame08371.png,0.073800996,0.14803351,0.097639464,0.680526
frame08381.png,0.07374011,0.14796008,0.09757509,0.68072474
frame08401.png,0.07152696,0.1452672,0.095225655,0.68798023
frame08411.png,0.07160164,0.14535883,0.09530525,0.68773425
frame08421.png,0.07174394,0.14553328,0.095456846,0.6872659
frame08651.png,0.0690432,0.14218788,0.09256584,0.696203
frame08681.png,0.06789945,0.14074907,0.09133265,0.7000188
frame08691.png,0.067864105,0.14070438,0.09129445,0.700137
frame08711.png,0.06793893,0.14079894,0.091375284,0.69988686
frame08821.png,0.07004739,0.14344025,0.09364422,0.6928682
frame09011.png,0.07905958,0.15424457,0.103145264,0.66355056
frame09021.png,0.079189196,0.1543945,0.10327966,0.6631367
frame09051.png,0.07412483,0.14842343,0.09798156,0.6794702
frame09101.png,0.07298688,0.14704886,0.09677763,0.6831866
frame09111.png,0.07300901,0.14707573,0.09680108,0.6831142
frame09121.png,0.07291377,0.14696017,0.096700124,0.68342596
frame09191.png,0.074560605,0.14894654,0.098441266,0.6780516
frame09401.png,0.07672949,0.15152378,0.100718506,0.6710283
frame09431.png,0.07734941,0.15225245,0.10136611,0.669032
frame09441.png,0.07735439,0.15225828,0.101371326,0.669016
frame09471.png,0.074422404,0.14878081,0.09829555,0.67850125
frame09531.png,0.076243185,0.1509497,0.10020945,0.67259765
frame09551.png,0.07630717,0.15102537,0.100276485,0.672391
frame09651.png,0.076432526,0.15117349,0.100407764,0.6719863
frame09731.png,0.07532886,0.14986442,0.099249944,0.6755567
frame09761.png,0.07274622,0.1467566,0.096522376,0.68397486
frame09821.png,0.07222437,0.14612089,0.09596808,0.68568665
frame09931.png,0.07351372,0.14768676,0.09733564,0.6814638
frame09951.png,0.07327428,0.14739719,0.097082175,0.6822463
frame09971.png,0.07437764,0.14872713,0.09824834,0.6786469
frame10041.png,0.07353583,0.1477135,0.09735903,0.6813917
frame10101.png,0.07369819,0.1479095,0.09753079,0.6808615
frame10131.png,0.07357907,0.14776573,0.09740479,0.6812504
frame10151.png,0.07370932,0.14792292,0.097542524,0.68082523
frame10161.png,0.07366868,0.14787388,0.09749954,0.68095785
frame10211.png,0.07393338,0.14819305,0.09777936,0.6800943
frame10261.png,0.0735559,0.14773776,0.09738027,0.6813261
frame10271.png,0.0737532,0.14797588,0.097588934,0.680682
frame10281.png,0.073982775,0.1482525,0.09783153,0.6799332
frame10331.png,0.07383407,0.14807336,0.09767441,0.6804181
